season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s03,e14,c09,u010,Monica Geller,Well so?,Powerful,[],0
s03,e14,c09,u011,Phoebe Buffay,"I can't. I can't. She dumped me, I mean I totally trusted her and then one day it was 'Okay, bye Pheebs' gone. Y'know what the saddest part is, when we were playing together, that was like the most fun I've ever had in like all my lives.",Scared,['Phoebe Buffay'],1
s03,e14,c12,u002,Phoebe Buffay,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it's not your fault.",Joyful,"['Non-Entity', '#GENERAL#']",2
s03,e14,c12,u003,Leslie,"Wow, that's great.",Joyful,[],0
s03,e14,c12,u004,Phoebe Buffay,"Oh, yeah!",Joyful,[],0
s03,e14,c12,u005,Leslie,"Y'know you could totally sell this. It'd be perfect for like umm, a kitty litter campaign.",Peaceful,['Non-Entity'],1
s03,e14,c12,u006,Phoebe Buffay,"I..., a jingle? No, no-no-no, no.",Joyful,[],0
s03,e14,c12,u007,Leslie,What? Why not? You could make a ton of money.,Neutral,[],0
s03,e14,c12,u008,Phoebe Buffay,"Okay, well if I was in this for the money, I'd be a millionaire by now, y'know. You just got to get out of that jingle head sweetie.",Powerful,"['Leslie', 'Leslie']",2
s03,e14,c12,u009,Leslie,"Aw, you're right, you're right. I'm sorry.",Sad,['Leslie'],1
s03,e14,c12,u010,Phoebe Buffay,"That's okay. All right, I'm gonna play song that's really, really sad. It's called Magician Box Mix Up.",Neutral,['Phoebe Buffay'],1
s03,e14,c14,u002,Monica Geller,Hi!,Joyful,[],0
s03,e14,c14,u003,Chandler Bing,Hey.,Joyful,[],0
s03,e14,c14,u004,Monica Geller,"Oh, can I borrow this? My milk's gone bad.",Joyful,['Monica Geller'],1
s03,e14,c14,u005,Chandler Bing,"Oh, I hate that. I once had a thing of half and half, stole my car.",Powerful,"['Chandler Bing', 'Chandler Bing']",2
s03,e14,c14,u006,Monica Geller,"So umm, how was your date with Ginger?",Joyful,"['Chandler Bing', 'Ginger']",2
s03,e14,c14,u007,Chandler Bing,"Great. It was great. She's ah, she's great, great looking, great personality, she's greatness.",Joyful,['#GENERAL#'],1
s03,e14,c14,u008,Monica Geller,"Sounds like she's got the ah, whole package.",Joyful,['Ginger'],1
s03,e14,c14,u009,Chandler Bing,"Joey told you about the leg, huh?",Neutral,"['Joey Tribbiani', 'Monica Geller']",2
s03,e14,c14,u010,Monica Geller,Uh-huh.,Powerful,[],0
s03,e14,c14,u011,Chandler Bing,"Oh God, it freaked me out. Okay, I know it shouldn't have, but it did. I mean I like her, I don't want to stop seeing her, but every so often it's like 'Hey, y'know what, where's your leg?' I mean I'm the smallest person in the world aren't I? I'm the smallest person in the world.",Powerful,"['Chandler Bing', 'Non-Entity', 'Non-Entity']",3
s03,e14,c14,u012,Joey Tribbiani,Morning.,Joyful,[],0
s03,e14,c14,u013,Chandler Bing,Actually he's the smallest person in the world.,Powerful,"['Joey Tribbiani', '#GENERAL#']",2
s03,e14,c14,u014,Joey Tribbiani,Heard about the leg burnin' huh?,Peaceful,[],0
s03,e14,c14,u015,Chandler Bing,It came up.,Neutral,['Non-Entity'],1
s03,e14,c14,u016,Joey Tribbiani,"Listen, I ah, I know it's a longshot. But, by any chance did she find that funny?",Sad,['Ginger'],1
s03,e14,c15,u002,Ross Geller,So I nodded off a little.,Sad,['Ross Geller'],1
s03,e14,c15,u003,Rachel Green,Nodded off!! Ross you were snoring. My father's boat didn't make that much noise when it hit rocks!,Mad,['Ross Geller'],1
s03,e14,c15,u004,Ross Geller,Come on! Forty-five minutes! Forty-five minutes the man talked about strappy backed dresses.,Mad,[],0
s03,e14,c15,u005,Rachel Green,"Well okay, how about four hours in a freezing museum auditorium listening to Professor Pitstains and he's 'Hey everybody! Remember that thing that's been dead for a gazillion years. Well there's this little bone we didn't know it had!'",Mad,[],0
s03,e14,c15,u006,Ross Geller,"First of all it's Professor Pittain! And second of all, that little bone, proved that, that particular dinosaur had wings, but didn't fly.",Mad,[],0
s03,e14,c15,u007,Rachel Green,"Okay, see now, what I just heard, blah-blah-blah, blah-blah-blah-blah-blah, blah-blah-blah, blah, blah.",Mad,['Rachel Green'],1
s03,e14,c15,u008,Ross Geller,"Y'know what, 100 million people went to see a movie about what I do, I wonder how many people would go see a movie called, Jurassic Parka.",Mad,"['Ross Geller', 'Ross Geller', 'Non-Entity']",3
s03,e14,c15,u009,Rachel Green,"Oh, that is so...",Mad,[],0
s03,e14,c15,u010,Ross Geller,"No-no-no, a bunch of out of control jackets take over an island.",Joyful,[],0
s03,e14,c15,u011,Rachel Green,"Y'know if what I do is so lame, then why did you insist on coming with me this morning? Huh? Was it so I just wouldn't go with Mark?",Scared,[],0
s03,e14,c15,u012,Ross Geller,"No. I... I wanted to be with you. I don't know, I feel like lately, I feel like you're slipping away from me, y'know. With this new job, and all these new people, and you've got this whole other life going on. I-I-I know it's dumb, but I hate that I'm not a part of it.",Sad,['Ross Geller'],1
s03,e14,c15,u013,Rachel Green,"It's not dumb. But, maybe it's okay that you're not a part of it. Y'know what I mean? I mean it's like, I-I-I like that you're not involved in that part of my life.",Peaceful,"['Non-Entity', 'Ross Geller', 'Non-Entity']",3
s03,e14,c15,u014,Ross Geller,That's a little clearer.,Neutral,[],0
s03,e14,c15,u015,Rachel Green,"Honey see, it doesn't mean that I don't love you. Because I do. I love you, I love you so much. But my work it's-it's for me y'know, I'm out there, on my own, and I'm doing it and it's scary but I love it, because it's mine. I, but, I mean is that okay?",Peaceful,['Rachel Green'],1
s03,e14,c15,u016,Ross Geller,"Sure, I-I-I...",Scared,[],0
s03,e14,c16,u002,Ginger,Your thinking about my leg aren't you?,Neutral,"['Chandler Bing', 'Ginger', 'Chandler Bing']",3
s03,e14,c16,u003,Chandler Bing,"No. No. Actually I forgot, what is the deal with that again?",Peaceful,[],0
s03,e14,c16,u004,Ginger,It's okay if it bothers you. Really. I mean the only thing I need to know is 'how much it bothers you?' because I don't like wasting my time. Am I wasting my time?,Sad,[],0
s03,e14,c16,u005,Chandler Bing,No. No. I don't think so.,Neutral,[],0
s03,e14,c16,u006,Ginger,"Okay. It's just like anything else, you just have to get used to it.",Neutral,"['Non-Entity', 'Chandler Bing', 'Non-Entity']",3
s03,e14,c16,u008,Ginger,What's that?,Neutral,[],0
s03,e14,c16,u009,Chandler Bing,That's-that's my nubbin.,Neutral,['Chandler Bing'],1
s03,e14,c16,u010,Ginger,What's a nubbin?,Neutral,[],0
s03,e14,c16,u011,Chandler Bing,"It's kinda a ah, a third nipple kinda thing.",Peaceful,['Non-Entity'],1
s03,e14,c16,u012,Ginger,You have three nipples?,Neutral,['Chandler Bing'],1
s03,e14,c16,u013,Chandler Bing,"Well, y'know two regulars. And ah one that barely qualifies as... Ahh, what?",Joyful,[],0
s03,e14,c16,u014,Ginger,"Nothing. I, I just remembered I have to leave.",Scared,"['Ginger', 'Ginger', 'Ginger']",3
s03,e14,c16,u015,Chandler Bing,"You ah, you have, you have to leave, now? How come?",Sad,[],0
s03,e14,c16,u016,Ginger,"Ah well, it's nubbin. Nothing! Umm. Y'know what, I'll see you later. Okay.",Scared,[],0
s03,e14,c17,u002,Phoebe Buffay,"Oh, I thought you weren't coming. What? Where were you?",Scared,[],0
s03,e14,c17,u003,Leslie,"Come here, come here. Okay, don't get mad, okay.",Scared,[],0
s03,e14,c17,u004,Phoebe Buffay,"Okay, don't give me a reason to get mad, okay",Mad,['Phoebe Buffay'],1
s03,e14,c17,u005,Leslie,"I played Smelly Cat for the people at my old ad agency, they went nuts.",Joyful,"['Leslie', 'Leslie', '#GENERAL#']",3
s03,e14,c17,u006,Phoebe Buffay,"No, look, I told you that I didn't want you to try and sell it, and you just, you big fat did it anyway. God, y'know what, I think five years ago I probably would've done anything to play with you but, I can do it by myself. And if I can't trust you then just forget it.",Mad,"['Phoebe Buffay', 'Phoebe Buffay', 'Leslie', 'Phoebe Buffay', 'Non-Entity', 'Phoebe Buffay']",6
s03,e14,c17,u007,Leslie,"No, no, I don't want to forget it.",Sad,"['Leslie', 'Non-Entity']",2
s03,e14,c17,u008,Phoebe Buffay,"Okay y'know what you have to choose. All right, if-if the most important thing on the planet to you is this cat poopy thing then, okay you can have Smelly Cat, but we won't be partners. So what's it gonna be?",Mad,"['Leslie', 'Leslie', 'Phoebe Buffay', 'Leslie']",4
s03,e14,c18,u002,Commercial,"Problem odour in the litter box? Don't change your kitty, change your kitty litter.",Neutral,"['#GENERAL#', '#GENERAL#']",2
s03,e14,c18,u004,Monica Geller,"Sorry, Pheebs.",Sad,['Phoebe Buffay'],1
s03,e14,c18,u005,Joey Tribbiani,Yeah. You okay?,Neutral,['Phoebe Buffay'],1
s03,e14,c18,u006,Phoebe Buffay,"Yeah. I actually am, yeah. Y'know life-life's gonna had you all kinds of stuff, y'know you learn your little lessons and hopefully you grow. Wanna hear a new song?",Neutral,['Phoebe Buffay'],1
s03,e14,c18,u007,Joey Tribbiani,Yeah.,Neutral,[],0
s03,e14,c18,u008,Monica Geller,We'd love too.,Joyful,"['Joey Tribbiani', 'Phoebe Buffay', 'Monica Geller']",3
s03,e14,c18,u009,Phoebe Buffay,Okay. 'Jingle bitch screwed me over! Go to hell jingle whore! Go to hell Go to hell. Go to hell-hell-hell.' That's all I have so far.,Mad,['Phoebe Buffay'],1
s03,e14,c19,u002,Chandler Bing,Well hello!,Joyful,[],0
s03,e14,c19,u003,Joey Tribbiani,Where have you been?,Neutral,['Chandler Bing'],1
s03,e14,c19,u004,Chandler Bing,The doctor.,Neutral,['#GENERAL#'],1
s03,e14,c19,u005,Ross Geller,Is everything okay?,Neutral,[],0
s03,e14,c19,u006,Chandler Bing,"Oh yes! Just had me a little nubbin-ectomy. Yep! Two nipples, no waiting.",Joyful,['Chandler Bing'],1
s03,e14,c19,u007,Monica Geller,Wow! It's like Rachel in High School.,Joyful,"['Non-Entity', 'Rachel Green']",2
s03,e14,c19,u008,Rachel Green,What?!!,Mad,[],0
s03,e14,c19,u009,Monica Geller,"Come on! Come on, I was kidding! It was such an obvious joke!",Joyful,['Monica Geller'],1
s03,e14,c19,u010,Chandler Bing,"That was an obvious joke, and I didn't think of it. Why didn't I think of it? The source of all my powers. Oh dear God, what have I done!",Powerful,"['Chandler Bing', 'Non-Entity']",2
s03,e15,c02,u002,Chandler Bing,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,Neutral,"['Chloe', 'Person 1']",2
s03,e15,c02,u003,Issac,Can I help you?,Powerful,"['Issac', 'Joey Tribbiani', 'Chandler Bing']",3
s03,e15,c02,u004,Chandler Bing,Uh-oh.,Scared,[],0
s03,e15,c02,u005,Joey Tribbiani,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",Scared,"['Joey Tribbiani', 'Chandler Bing', 'Non-Entity']",3
s03,e15,c02,u006,Issac,"Chloe, switch with me, there's some guys here that got a crush on you.",Powerful,"['Chloe', 'Issac', 'Chloe']",3
s03,e15,c02,u007,Chandler Bing,"Okay, that hurt us.",Mad,"['Joey Tribbiani', 'Chandler Bing']",2
s03,e15,c02,u008,Chloe,Hi guys. I haven't seen you since this morning.,Neutral,"['Chloe', 'Joey Tribbiani', 'Chandler Bing']",3
s03,e15,c02,u009,Chandler Bing,"Well ah, ........y'know.",Neutral,[],0
s03,e15,c02,u010,Chloe,"Hey, what are you guys doing tomorrow night?",Joyful,"['Joey Tribbiani', 'Chandler Bing']",2
s03,e15,c02,u011,Joey Tribbiani,Both of us?,Joyful,"['Joey Tribbiani', 'Chandler Bing']",2
s03,e15,c02,u012,Chloe,Maybe. Does that scare ya?,Joyful,['Joey Tribbiani'],1
s03,e15,c02,u014,Chloe,Relax. It's just Issac's D.J.-ing at the Philly. You should come.,Joyful,"['Non-Entity', 'Issac']",2
s03,e15,c02,u015,Joey Tribbiani,We'll be there.,Joyful,"['Joey Tribbiani', 'Chandler Bing']",2
s03,e15,c02,u016,Chloe,"Great. I'll ah, see ya then.",Joyful,"['Chloe', 'Joey Tribbiani', 'Chandler Bing']",3
s03,e15,c02,u017,Chandler Bing,"All right, rock on.",Joyful,[],0
s03,e15,c03,u003,Mischa,"He's says, 'Walking with you makes this strange city, feel like home.'",Neutral,[],0
s03,e15,c03,u004,Phoebe Buffay,"Me too. Although this city is my home, so. So that's dumb what I said, don't tell him I said that. Umm, you make something up. Nice, thank you. This is me. Here.",Neutral,['Phoebe Buffay'],1
s03,e15,c03,u006,Mischa,Your eyes are very pretty.,Neutral,['Phoebe Buffay'],1
s03,e15,c03,u007,Phoebe Buffay,"Thank you, very much! Oh! Thank you!",Joyful,[],0
s03,e15,c03,u009,Mischa,He would like to kiss you.,Joyful,"['Sergei', 'Phoebe Buffay']",2
s03,e15,c03,u010,Phoebe Buffay,"Okay, y'know what, you don't have to do that now. No-no-no-no!! Not him, you don't! Well the moment's over.",Joyful,[],0
s03,e15,c03,u012,Phoebe Buffay,Oh.,Mad,[],0
s03,e15,c03,u013,Mischa,Oy!,Neutral,[],0
s03,e15,c04,u002,Phoebe Buffay,See there it is right there.,Neutral,['Non-Entity'],1
s03,e15,c04,u003,Monica Geller,Wow! It's small.,Joyful,['Non-Entity'],1
s03,e15,c04,u004,Phoebe Buffay,Yeah. But Sergei said it took the Germans six weeks to get all the way across it.,Neutral,"['Non-Entity', 'Non-Entity']",2
s03,e15,c04,u005,Monica Geller,"So you had fun, huh?",Neutral,['Phoebe Buffay'],1
s03,e15,c04,u006,Phoebe Buffay,"Yeah. Except for, y'know when you're on a date and you're getting along really great but the guy's translator keeps getting in the way.",Sad,"['#GENERAL#', 'Phoebe Buffay', 'Sergei']",3
s03,e15,c04,u007,Monica Geller,No.,Neutral,[],0
s03,e15,c04,u008,Ross Geller,Hey.,Neutral,[],0
s03,e15,c04,u009,Monica Geller,Hey.,Neutral,[],0
s03,e15,c04,u010,Ross Geller,"What is ah, Rach in her room?",Neutral,"['Rachel Green', 'Rachel Green']",2
s03,e15,c04,u011,Monica Geller,"Oh no, she's still at work, but she told me to tell you to call her.",Neutral,"['Rachel Green', 'Rachel Green', 'Monica Geller', 'Phoebe Buffay', 'Rachel Green']",5
s03,e15,c04,u012,Ross Geller,Oh what?! Is she gonna cancel on me again?! How can she do this? Doesn't she know it's our anniversary?,Mad,"['Rachel Green', 'Ross Geller']",2
s03,e15,c04,u013,Monica Geller,"All right ah, Ross, this is the extent of my knowledge on the subject. Call Rachel.",Neutral,['Rachel Green'],1
s03,e15,c04,u014,Ross Geller,What's that on the bottom?,Neutral,[],0
s03,e15,c04,u015,Monica Geller,"Oh that's my doodle of a ladybug, with a top hat. She's fancy.",Joyful,['Non-Entity'],1
s03,e15,c04,u017,Rachel Green,Hello.,Neutral,[],0
s03,e15,c04,u018,Ross Geller,"Hey, honey.",Neutral,['Rachel Green'],1
s03,e15,c04,u019,Rachel Green,"Oh, hi.",Neutral,[],0
s03,e15,c04,u020,Ross Geller,"Hey, what's going on?",Neutral,[],0
s03,e15,c04,u021,Rachel Green,"Well, there was a disaster in shipping and I've got to get this order in. Honey, I'm so sorry, but it looks like I'm gonna be here all night.",Sad,"['Rachel Green', 'Rachel Green', 'Non-Entity', 'Rachel Green']",4
s03,e15,c04,u022,Ross Geller,"What, do you, well umm, oh how about I come up there?",Sad,"['Rachel Green', 'Ross Geller']",2
s03,e15,c04,u023,Rachel Green,"No-no-no, no, honey please, I've got, I've just have so much to deal with.",Powerful,"['Ross Geller', 'Rachel Green', 'Rachel Green']",3
s03,e15,c04,u025,Phoebe Buffay,"Anyway, I'm going out with Sergei again tonight, and um, could you come and be the translator's date? So that when we, it's time for our alone time, you two could split off. Y'know, he's really, he's kinda cute.",Joyful,"['Spackel Back Harry', 'Phoebe Buffay', 'Monica Geller', 'Non-Entity', 'Spackel Back Harry', 'Phoebe Buffay', 'Monica Geller', 'Ross Geller', 'Rachel Green', 'Monica Geller']",10
s03,e15,c04,u026,Monica Geller,"Yeah, well kinda cute, like really kinda cute, or kinda cute like your friend Spackel Back Larry?",Neutral,"['Phoebe Buffay', 'Spackel Back Harry']",2
s03,e15,c04,u027,Phoebe Buffay,"Hey, don't call him that! His name is Spackel Back Harry!",Mad,"['Spackel Back Harry', 'Spackel Back Harry']",2
s03,e15,c05,u002,Chandler Bing,"Hey, y'know what, maybe we should get going. I mean what time did Chloe say we should be there?",Neutral,"['#GENERAL#', 'Chloe', 'Joey Tribbiani', 'Chandler Bing']",4
s03,e15,c05,u003,Joey Tribbiani,"Uh, 10:30.",Neutral,[],0
s03,e15,c05,u004,Chandler Bing,What time is it now?,Neutral,['Non-Entity'],1
s03,e15,c05,u005,Joey Tribbiani,4:30.,Neutral,[],0
s03,e15,c05,u006,Chandler Bing,"Yeah all right, so we'll hang out.",Joyful,"['Joey Tribbiani', 'Chandler Bing']",2
s03,e15,c05,u007,Joey Tribbiani,"Yeah. Hey, remember when she brought up that thing about the three of us?",Neutral,"['Chloe', 'Joey Tribbiani', 'Chandler Bing']",3
s03,e15,c05,u008,Chandler Bing,Yes. Vividly.,Neutral,[],0
s03,e15,c05,u009,Joey Tribbiani,She was kidding about that right?,Neutral,['Chloe'],1
s03,e15,c05,u010,Chandler Bing,"Yeah, I-I-I think so. Yeah, I-I think so...",Neutral,"['Chandler Bing', 'Chandler Bing']",2
s03,e15,c05,u011,Joey Tribbiani,"God, that would be weird it that situation presented itself tonight, huh?",Neutral,"['Non-Entity', 'Non-Entity']",2
s03,e15,c05,u012,Chandler Bing,"Yeah. Yeah, I mean what, what would we do?",Neutral,"['Chandler Bing', 'Joey Tribbiani', 'Chandler Bing']",3
s03,e15,c05,u013,Joey Tribbiani,"Dude, I don't know.",Neutral,"['Chandler Bing', 'Joey Tribbiani']",2
s03,e15,c05,u014,Chandler Bing,She was kidding.,Neutral,['Chloe'],1
s03,e15,c05,u015,Joey Tribbiani,Yeah.,Neutral,[],0
s03,e15,c05,u016,Chandler Bing,"She was.... But y'know what, just in case, maybe we should come up with a set of ground rules.",Neutral,"['Joey Tribbiani', 'Chandler Bing']",2
s03,e15,c05,u017,Joey Tribbiani,"Yeah, for sure. Okay. Probably want the first thing to be, never open your eyes. Y'know, because you don't want to be doing something and then look up and see something you don't want to be seeing.",Neutral,[],0
s03,e15,c05,u018,Chandler Bing,"Yeah. Good call, nice one. Hold it!! Hold it! What if me eyes are closed, and, and my hand is out there....",Neutral,[],0
s03,e15,c05,u019,Joey Tribbiani,"Ah!! Okay! Eyes open at all times! Oh, hey, how do we decide where we... y'know each would, y'know be?",Neutral,[],0
s03,e15,c05,u020,Chandler Bing,"Right. Right. Well ah, y'know we could flip for it.",Neutral,[],0
s03,e15,c05,u021,Joey Tribbiani,"Yeah, I guess, but what's like heads and what's tails?",Neutral,['Joey Tribbiani'],1
s03,e15,c05,u022,Chandler Bing,"Well it you don't know that, then I don't want to do this with you.",Neutral,"['Non-Entity', 'Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani']",4
s03,e15,c07,u002,Ross Geller,Hey.,Neutral,[],0
s03,e15,c07,u003,Rachel Green,"Hi. Look um, about what happened earlier...",Neutral,[],0
s03,e15,c07,u004,Ross Geller,"No, hey, well, I-I completely understand. You were, you were stressed.",Neutral,"['Rachel Green', 'Rachel Green']",2
s03,e15,c07,u005,Rachel Green,I was gonna give you a chance to apologise to me.,Mad,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s03,e15,c07,u006,Ross Geller,For what? For letting you throw me out of your office?,Mad,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s03,e15,c07,u007,Rachel Green,You had no right coming down to my office Ross. You do not bring a picnic basket to somebody's work! Unless maybe they were a park ranger!,Mad,['Ross Geller'],1
s03,e15,c07,u008,Ross Geller,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.",Mad,"['Ross Geller', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', '#GENERAL#']",6
s03,e15,c07,u009,Rachel Green,"But I told you, I didn't have the time!",Mad,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s03,e15,c07,u010,Ross Geller,"Yeah, well you never have the time. I mean, I don't feel like I even have a girlfriend anymore, Rachel.",Mad,"['Ross Geller', 'Ross Geller', 'Ross Geller', 'Rachel Green', 'Rachel Green']",5
s03,e15,c07,u011,Rachel Green,"Wh, Ross what do you want from me? You want me, you want me to quit my job so you can feel like you have a girlfriend?",Mad,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Rachel Green', 'Ross Geller', 'Ross Geller', 'Rachel Green']",8
s03,e15,c07,u012,Ross Geller,"No, but it'd be nice if you realised, it's just a job!",Mad,"['Non-Entity', 'Rachel Green', 'Non-Entity']",3
s03,e15,c07,u013,Rachel Green,Just a job!,Mad,[],0
s03,e15,c07,u014,Ross Geller,Yes.,Mad,[],0
s03,e15,c07,u015,Rachel Green,Ross do you realise this is the first time in my life I'm doing something I actually care about. This is the first time in my life I'm doing something that I'm actually good at. I mean. if you don't get that...,Mad,"['Rachel Green', 'Rachel Green']",2
s03,e15,c07,u016,Ross Geller,"No, hey, I get that, okay, I get that big time. And I'm happy for ya, but I'm tired of having a relationship with your answering machine! Okay, I don't know what to do anymore.",Mad,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",4
s03,e15,c07,u017,Rachel Green,Well neither do I!,Mad,['Rachel Green'],1
s03,e15,c07,u018,Ross Geller,Is this about Mark?,Mad,['Mark Robinson'],1
s03,e15,c07,u019,Rachel Green,Oh my God.,Mad,[],0
s03,e15,c07,u020,Ross Geller,"Okay, it's not, it's not.",Scared,"['Non-Entity', 'Non-Entity']",2
s03,e15,c07,u021,Rachel Green,"Oh my God. I cannot keep having this same fight over and over again, Ross, no, you're, you're, you're making this too hard.",Mad,"['Rachel Green', 'Ross Geller', 'Ross Geller', 'Ross Geller', 'Ross Geller']",5
s03,e15,c07,u022,Ross Geller,"Oh I'm, I'm making this too hard. Okay, what do you want me to do.",Neutral,"['Rachel Green', 'Ross Geller']",2
s03,e15,c07,u023,Rachel Green,"I don't know, I don't know. Urrrgh! Look, maybe we should take a break.",Mad,['Non-Entity'],1
s03,e15,c07,u024,Ross Geller,"Okay, okay, fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yogart, or something..",Peaceful,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",8
s03,e15,c07,u025,Rachel Green,No. A break from us.,Mad,"['Ross Geller', 'Rachel Green']",2
s03,e15,c08,u002,Chloe,"And the advances in collating in the past five years, I mean we just got in an X-5000, y'know. The X-5000 makes the X-50 look like a T-71.",Joyful,[],0
s03,e15,c08,u004,Chloe,"Hey, it's the dinosaur guy. Hi, Ross.",Joyful,['Ross Geller'],1
s03,e15,c08,u005,Ross Geller,"Oh, hi Chloe.",Joyful,['Chloe'],1
s03,e15,c08,u006,Chloe,"I want you to met some friends of mine. This guy is my hero, he comes in with some stuff he wants it blown up 400%, we said we don't do that, and he says you gotta. And y'know what, we did it. And now anytime anybody wants 400, we just say 'let's Ross it!'",Joyful,"['Ross Geller', 'Chloe', 'Ross Geller', 'Ross Geller', 'Non-Entity', '#GENERAL#', 'Chloe', '#GENERAL#', 'Chloe', 'Ross Geller', 'Issac', 'Chloe']",12
s03,e15,c08,u007,Chandler Bing,And that's the only colour that comes in.,Neutral,[],0
s03,e15,c08,u008,Issac,"Yo, Chloe, do you have a quarter for the condom machine?",Joyful,"['Chloe', 'Chloe']",2
s03,e15,c08,u009,Chloe,Oh!,Mad,[],0
s03,e15,c08,u010,Chandler Bing,"So, what are you doing here? I thought tonight was your big anniversary dinner.",Neutral,"['Chandler Bing', 'Ross Geller']",2
s03,e15,c08,u011,Ross Geller,"Yeah, little change in plans. Ahh, we're gonna break-up instead.",Mad,"['Ross Geller', 'Rachel Green', 'Monica Geller']",3
s03,e15,c09,u002,Monica Geller,"Oh, and I can also speak a little French. Voulez-vous coucher avec moi ce soir? Why? What did I say?",Joyful,[],0
s03,e15,c09,u003,Mischa,"Well, you just asked if I wanted to go to bed with you tonight.",Joyful,"['Monica Geller', 'Mischa', 'Monica Geller']",3
s03,e15,c09,u004,Monica Geller,Oh my God! No wonder I get such great service at Cafe Maurice.,Powerful,[],0
s03,e15,c09,u005,Phoebe Buffay,"Knock, knock, knock, knock, hi. Um, could you please tell Sergei that um, I was fascinated by what Boutros Boutros Gali said in the New York Times.",Joyful,"['Mischa', 'Sergei', 'Phoebe Buffay', 'Non-Entity']",4
s03,e15,c09,u007,Phoebe Buffay,You didn't say Boutros Boutros Gali.,Neutral,"['Mischa', 'Boutros Boutros-Ghali']",2
s03,e15,c09,u008,Mischa,Boutros Boutros Gali.,Neutral,['Non-Entity'],1
s03,e15,c09,u010,Mischa,He says he was too.,Neutral,"['Sergei', '#OTHER#']",2
s03,e15,c09,u011,Phoebe Buffay,Interesting.,Neutral,[],0
s03,e15,c09,u012,Mischa,So I was wondering....,Neutral,['Mischa'],1
s03,e15,c09,u013,Phoebe Buffay,"Okay, ah, before you get all talky again, umm, could you also please tell Sergei that I really like his suit.",Joyful,"['Mischa', 'Mischa', 'Sergei', 'Phoebe Buffay', 'Sergei']",5
s03,e15,c09,u015,Mischa,"Eh, he said, thank you very much, he thinks you look very pretty tonight, your hair, golden like the sun. So you're a chef?",Joyful,"['Monica Geller', '#GENERAL#']",2
s03,e15,c09,u016,Monica Geller,I'm also thinking about opening up my own restaurant.,Joyful,"['Monica Geller', 'Monica Geller']",2
s03,e15,c09,u017,Mischa,"Oh, really.",Neutral,[],0
s03,e15,c09,u018,Phoebe Buffay,"Monica, can I talk to you behind my menu, please. What are you doing?",Mad,['Monica Geller'],1
s03,e15,c09,u019,Monica Geller,"Well, I was having a conversation.",Scared,['Monica Geller'],1
s03,e15,c09,u020,Phoebe Buffay,"Yeah but, Mischa is so interested in you, that Sergei and I haven't been able to say two words to each other.",Mad,"['Mischa', 'Monica Geller', 'Sergei', 'Phoebe Buffay']",4
s03,e15,c09,u021,Monica Geller,What do you want me to do? Just sit here silently while you three have a conversation?,Sad,"['Mischa', '#GENERAL#', 'Phoebe Buffay']",3
s03,e15,c09,u022,Phoebe Buffay,That would be great. Thank you.,Joyful,['Monica Geller'],1
s03,e15,c10,u002,Rachel Green,Hello!,Joyful,[],0
s03,e15,c10,u003,Mark Robinson,"Oh, hi. It's Mark.",Joyful,"['Non-Entity', 'Mark Robinson']",2
s03,e15,c10,u004,Rachel Green,Oh.,Sad,[],0
s03,e15,c10,u005,Mark Robinson,What? Is it my breath?,Scared,"['Non-Entity', 'Mark Robinson']",2
s03,e15,c10,u006,Rachel Green,"No! Sorry, I just thought you were somebody else. Hi!",Joyful,"['Rachel Green', 'Mark Robinson']",2
s03,e15,c10,u007,Mark Robinson,"Hi. Well, look, I was just gonna leave a message, isn't tonight your, your big anniversary dinner?",Neutral,"['Mark Robinson', 'Rachel Green']",2
s03,e15,c10,u008,Rachel Green,"Yeah. Well, umm.....",Neutral,[],0
s03,e15,c10,u009,Mark Robinson,"Rach, are you okay?",Neutral,"['Rachel Green', 'Rachel Green']",2
s03,e15,c10,u010,Rachel Green,"Yeah, I'm fine.",Sad,['Rachel Green'],1
s03,e15,c10,u011,Mark Robinson,"You wanna talk, I mean I can come over?",Neutral,"['Rachel Green', 'Mark Robinson', 'Mark Robinson']",3
s03,e15,c10,u012,Rachel Green,"No! Really, no, please, please, that's, that's okay.",Sad,[],0
s03,e15,c10,u013,Mark Robinson,"All right, all right, I'm coming over, and I'm bringing Chinese food.",Peaceful,"['Mark Robinson', 'Mark Robinson']",2
